2020-01-09 17:00:09,1215317345675173891,@LambbChops @jimg1976 Sounds a lot like something an alien would say https://t.co/8dB7Lff5Pf,-0.25,negative
2020-01-09 16:56:05,1215316323821150208,@LambbChops @aheeleyRIBA @MissTwinPeaks82 @madcupid6 freal freal,0.0,neutral
2020-01-09 16:54:20,1215315880541900800,@LambbChops Are you a dog lady?,0.0,neutral
2020-01-09 16:51:33,1215315180902584320,@LambbChops How about ass?  You said it and there are many people who don't have one and might feel like the butt end of a joke.,0.5,positive
2020-01-09 16:49:05,1215314561169068032,@kicknahan545 @MissTwinPeaks82 @madcupid6 @LambbChops The overwhelming majority of autistic people prefer to be cal… https://t.co/GJRkLvp4dS,0.15,positive
2020-01-09 16:35:29,1215311137480355840,@LambbChops or cancer,0.0,neutral
2020-01-09 16:30:01,1215309762465816578,@LambbChops https://t.co/UQxhvFFo91,0.0,neutral
2020-01-09 16:28:59,1215309504960700416,@LambbChops Lmfao you really think that's gonna stop? Lmfao stay tf off the internet and go do something productive… https://t.co/kSeMO14Lb2,0.2,positive
2020-01-09 16:20:56,1215307478600179714,"@LambbChops Having a gay sister, an autistic child i would be leaving that channel and never going back. Its 2020 l… https://t.co/F7tAtWntMH",0.07222222222222223,positive
2020-01-09 16:20:22,1215307335633117185,@LambbChops Lmfao hey I'm just using the terms you use hun. Smh. That's how dumb blondes operate I guess 😂😂😂,-0.375,negative
2020-01-09 16:17:50,1215306696685432834,@LambbChops Oof lol now who's the one using offensive terms? So you preach shit but you don't practice it just beca… https://t.co/YuPShEORrD,0.30000000000000004,positive
2020-01-09 16:16:31,1215306366589579264,"@LambbChops Bruh 😂 I have a cousin who's mentally handicapped, he uses the word Retarded for everything cause he do… https://t.co/M4ZACeSrkK",-0.45,negative
2020-01-09 16:12:17,1215305300535922689,@LambbChops Hey thats are far as i was willing to dig. Im not here to spread negativity. I just hope you realize ha… https://t.co/JPCTWbtXj2,0.175,positive
2020-01-09 16:11:52,1215305195527254016,@LambbChops The fact that you even take the time to stalk through someones profile just because they something that… https://t.co/9V15d9wOk8,0.0,neutral
2020-01-09 16:08:48,1215304422550638592,@LambbChops Look you want everyone to pat you on the back and say you said a good thing on the internet. Congratula… https://t.co/jgr0T3OgYw,0.35,positive
2020-01-09 16:06:03,1215303732826689536,@LambbChops Also i was going to go high road since i was simply saying dont take the internet personal. But why not… https://t.co/YIJifNHI63,0.05333333333333334,positive
2020-01-09 16:04:07,1215303245377069056,@LambbChops Hahahaha its always the fuckin feet guys,0.2,positive
2020-01-09 16:02:55,1215302942183567368,@LambbChops https://t.co/OvdJoJNOiI,0.0,neutral
2020-01-09 16:02:38,1215302873766072321,@LambbChops Ok so you can just call rape and that shuts down my argument? Youre screaming into the hallway that is… https://t.co/bubSArtORK,0.17222222222222222,positive
2020-01-09 16:00:42,1215302384655765507,"@LambbChops They are actually thank you very much, how about yours?",0.13,positive
2020-01-09 15:58:24,1215301807729205249,"@LambbChops The insult of ""autistic"" p*sses me off more than anything because I have a relative who is on the spect… https://t.co/hXCDfLaStc",0.09999999999999999,positive
2020-01-09 15:54:31,1215300828862603265,@LambbChops Hey if you wanna live your life in reaction to everyone else that's on you. But you chose to be in a fi… https://t.co/ZsYIiTcuqV,0.13636363636363635,positive
2020-01-09 15:53:32,1215300580035514368,@LambbChops I honestly might need to 😂,0.6,positive
2020-01-09 15:42:10,1215297721541779456,@LambbChops https://t.co/TgEDNNyRhQ,0.0,neutral
2020-01-09 15:29:47,1215294602736996357,@kicknahan545 @madcupid6 @LambbChops a lot of us prefer autistic people for a number of reasons. i've had person fi… https://t.co/DicIyc6y2Y,-0.2,negative
2020-01-09 15:29:46,1215294601461932032,@LambbChops Sounds pretty retarded,-0.275,negative
2020-01-09 15:27:32,1215294039219752960,@LambbChops @kicknahan545 @madcupid6 I totally understand. The It’s a huge problem for me as someone who enjoys vid… https://t.co/aMpdbdp1ws,0.20000000000000004,positive
2020-01-09 15:27:29,1215294024027865094,@LambbChops @MissTwinPeaks82 @madcupid6 I feel like we both do! Just having some surprisingly genuine discourse about language! Lol,0.65,positive
2020-01-09 15:25:02,1215293410170548225,@kicknahan545 @madcupid6 @LambbChops Obviously personal preference should always be respected.,0.0,neutral
2020-01-09 15:24:43,1215293331359576070,@kicknahan545 @madcupid6 @LambbChops I think it really depends on the condition. For example I would say “people wi… https://t.co/flF7VPjbG0,0.2,positive
2020-01-09 15:19:24,1215291991594016774,@LambbChops @madcupid6 That means that people need to learn that “autistic” is not an insult and shouldn’t be used… https://t.co/eroMdPIUnO,-0.2,negative
2020-01-09 15:19:23,1215291986137227264,"@MissTwinPeaks82 @madcupid6 @LambbChops I've learned it as, when in doubt, use person first, but that was mostly ju… https://t.co/XB2jTIbaHR",0.375,positive
2020-01-09 15:16:32,1215291272073830401,@kicknahan545 @madcupid6 @LambbChops Most autistic people actually prefer “autistic” over “with autism”. It’s down… https://t.co/nE1w7kgLzL,0.024999999999999994,positive
2020-01-09 15:13:36,1215290531942715393,"@LambbChops Oh cmon you can’t beat calling someone a good old fashioned gay once in a while! 

Rape is no joke though...",0.44027777777777777,positive
2020-01-09 15:02:29,1215287736137146370,@LambbChops That’s so raven,0.0,neutral
2020-01-09 14:48:07,1215284119422283776,@DexterJManning @LambbChops Well that’s gay,0.4166666666666667,positive
2020-01-09 14:44:21,1215283173044752391,@LambbChops Its 2020 and we still getting offended on the internet?,0.0,neutral
2020-01-09 14:41:59,1215282574651731968,@LambbChops Beally @AngusMylesMann,0.0,neutral
2020-01-09 14:27:44,1215278989801115649,"RT @LambbChops: 📷 https://t.co/dZSyqLocHn
🕹 https://t.co/tm0ou8ozHC",0.0,neutral
2020-01-09 14:13:06,1215275305683898368,@LambbChops Someone say feet pics? https://t.co/3hy0KE3cIn,0.0,neutral
2020-01-09 13:42:17,1215267551279812608,"Don't come at me with any shit that insults someone's life or disability. 
Think before you speak.
@LambbChops says… https://t.co/XU4ltZo9hu",-0.2,negative
2020-01-09 13:40:38,1215267137947865091,@LambbChops I used to say some of these when I was younger. I trained myself to get out of the habit of saying them… https://t.co/5GD8iwkBB9,0.0,neutral
2020-01-09 13:36:57,1215266208510988288,"@LambbChops Ok, sad about the feet pics but I would like a update when you accept your alien legacy and rule over us like ants.",-0.08333333333333333,negative
2020-01-09 13:16:29,1215261059965124608,@madcupid6 @LambbChops This is also just standard protocol for ANYONE that are not neurotypical. It's always always… https://t.co/sLwH3qE4hp,0.0,neutral
2020-01-09 12:13:35,1215245229235875840,@LambbChops Well... that's just retarded 🤷‍♂️,-0.8,negative
2020-01-09 12:05:55,1215243300074115073,@LambbChops And you'll have a gay old time,0.25833333333333336,positive
2020-01-09 11:38:12,1215236325986775040,"@LambbChops I'm gay, you can't repo my G-word pass!",0.5208333333333334,positive
2020-01-09 11:03:10,1215227506825011200,"@LambbChops I just love running into people when I'm playing where the conversation goes:

Them - ""You streaming?""… https://t.co/JbpoBV6SVp",0.5,positive
2020-01-09 10:33:20,1215219998706360320,@LambbChops Cannot believe people still find it funny to say these words.,0.25,positive
2020-01-09 10:19:16,1215216460919984129,"@LambbChops @DragonP0ny one my best friends has Aspergers (type of autism) so when i see people using the word ""aut… https://t.co/wsq7ejDkX9",1.0,positive
2020-01-09 10:16:32,1215215773389598720,@LambbChops @DragonP0ny i dont like to use derogatory words,0.0,neutral
2020-01-09 09:33:03,1215204828999229440,@LambbChops On the way to victory ! https://t.co/Y5jQztnaJo,0.0,neutral
2020-01-09 08:54:06,1215195026877296640,@binbashtv @LambbChops The king is not amused! https://t.co/Vjomi2G3PL,0.0,neutral
2020-01-09 08:42:32,1215192116214652930,"@LambbChops What the fuck is it with this whole feet thing? I've seen a few people comment about this. 

Are you ju… https://t.co/jFjYcS7wAC",-0.13333333333333333,negative
2020-01-09 08:03:25,1215182273814896641,@LambbChops So I agree with you but doesn't this sort of thing give the word more power and make it that much more… https://t.co/m3FvQcYKQ8,0.35,positive
2020-01-09 07:12:51,1215169548195942400,"@LambbChops @iamBrandonTV Thanks, Lambb! Brandon fell free to hmu.",0.325,positive
2020-01-09 06:43:54,1215162263805411328,@Teecake_Twitch @LambbChops Play Witcher 3 then watch the show. Haha. Or do it at the same time 😁😇,0.1,positive
2020-01-09 06:08:41,1215153397957087232,@LambbChops @SamStrake People tag in Go Live tweets?! What the fuck?! Unless you're like a good friend or collabora… https://t.co/35M53Z2q76,0.12348484848484846,positive
2020-01-09 05:08:54,1215138352971898881,@LambbChops @jdoerrerstl1977 @madcupid6 YES thank you!!,0.0,neutral
2020-01-09 04:45:14,1215132398259752961,@LambbChops Totally agree my son is so smart he knew how to read before he got to kindergarten. Sometimes he might… https://t.co/O8ClFe9k1F,0.10714285714285714,positive
2020-01-09 02:54:42,1215104581350445056,"@LambbChops I know. I just wanted to point that out.  But, that said, I fully agree with you.",0.0,neutral
2020-01-09 02:54:17,1215104476710940672,@LambbChops My son has Autism and we don't say he is an autistic child we say he is a child with Autism becuase he… https://t.co/kTzarlTSrc,-0.2,negative
2020-01-09 02:50:21,1215103489027846145,"@LambbChops The only word out of that list I'd use is autistic, but only when talking about my oldest, who is on th… https://t.co/5ZnMVkO6Y2",-0.06666666666666667,negative
2020-01-09 02:16:11,1215094887290413056,@TheRealPhildk @LambbChops @kaska4th LMFAOOOO YUP!! Exposed!!,0.0,neutral
2020-01-09 02:13:40,1215094256303513600,@Revololwarrior @LambbChops @kaska4th you got exposed it seems,0.0,neutral
2020-01-09 02:13:03,1215094101609275393,@TheRealPhildk @LambbChops @kaska4th ??? Man whAT,0.0,neutral
2020-01-09 01:40:31,1215085913182818305,@LambbChops ^^^ 100%,0.0,neutral
2020-01-09 01:31:30,1215083643233804288,@LambbChops @kaska4th @Revololwarrior Obivously pets are the way to a girls heart,0.0,neutral
2020-01-09 01:25:13,1215082061377277952,@LambbChops @kaska4th @Revololwarrior you tell him ( i thought my pets would do the work),0.0,neutral
2020-01-09 01:20:57,1215080988847591426,"@kaska4th @LambbChops @Revololwarrior yeah stop small bro, come on",-0.25,negative
2020-01-09 01:03:07,1215076501147643905,@LambbChops @Revololwarrior quit asking freak,0.0,neutral
2020-01-09 00:44:32,1215071825308180481,@nalipls @LambbChops But I have the right to know if you are an alien. I need all the excuses I can get for only being 1800 rating.,0.011904761904761899,positive
2020-01-09 00:12:49,1215063842809511938,@LambbChops Yupppp wish twitch chat would stop asking this it’s completely irrelevant to my stream,-0.5,negative
